SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-08-11,23550.0,PE,134.6,165.6,117.85,139.05,139.05,12,18471982.75,1495,260,2026-07-15
NIFTY,2026-08-11,25150.0,PE,0.0,0.0,0.0,874.45,1084.95,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,25600.0,PE,0.0,0.0,0.0,1208.35,1467.8,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,25750.0,PE,0.0,0.0,0.0,1329.6,1603.1,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,25850.0,PE,0.0,0.0,0.0,1412.8,1694.95,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,26150.0,PE,0.0,0.0,0.0,1672.3,1976.75,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,22950.0,PE,0.0,0.0,0.0,103.25,93.0,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,23050.0,PE,0.0,0.0,0.0,120.7,109.35,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,24350.0,PE,0.0,0.0,0.0,589.95,562.7,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,24800.0,PE,0.0,0.0,0.0,870.3,839.15,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,25350.0,PE,0.0,0.0,0.0,1285.35,1251.45,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,25450.0,PE,0.0,0.0,0.0,1367.8,1333.6,0,0.0,0,0,2026-07-15
NIFTY,2026-08-25,21200.0,PE,18.15,19.05,14.9,17.1,17.1,1116,1539052082.75,480610,17940,2026-07-15
NIFTY,2026-09-29,25400.0,CE,0.0,0.0,0.0,379.45,367.45,0,0.0,0,0,2026-07-15
NIFTY,2026-09-29,24950.0,CE,287.85,312.4,269.55,274.05,274.05,18,29528141.5,7800,390,2026-07-15
NIFTY,2026-09-29,23850.0,CE,0.0,0.0,0.0,830.45,1043.0,0,0.0,910,0,2026-07-15
NIFTY,2026-09-29,22600.0,CE,0.0,0.0,0.0,1717.7,1935.45,0,0.0,65,0,2026-07-15
NIFTY,2026-08-25,25350.0,CE,0.0,0.0,0.0,417.6,175.65,0,0.0,0,0,2026-07-15
NIFTY,2026-08-25,23150.0,CE,1204.3,1204.3,1078.4,1085.9,1253.1,5,7882907.5,520,195,2026-07-15
NIFTY,2026-08-25,22900.0,CE,1439.4,1459.2,1337.65,1337.7,1337.7,15,23708977.5,1430,520,2026-07-15
NIFTY,2026-08-25,22600.0,CE,1705.6,1729.75,1598.0,1602.8,1602.8,16,25193736.75,975,-520,2026-07-15
NIFTY,2026-08-25,21750.0,CE,0.0,0.0,0.0,2581.2,2501.45,0,0.0,0,0,2026-07-15
NIFTY,2026-08-25,21350.0,CE,0.0,0.0,0.0,2938.85,2890.35,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,24150.0,CE,0.0,0.0,0.0,526.2,535.0,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,24050.0,CE,0.0,0.0,0.0,577.75,587.65,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,23800.0,CE,0.0,0.0,0.0,720.1,733.05,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,23700.0,CE,0.0,0.0,0.0,782.4,796.6,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,23600.0,CE,0.0,0.0,0.0,847.7,863.15,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,23500.0,CE,0.0,0.0,0.0,915.85,932.55,0,0.0,0,0,2026-07-15
NIFTY,2026-08-18,22500.0,CE,0.0,0.0,0.0,1729.3,1756.8,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,25700.0,CE,0.0,0.0,0.0,136.05,50.55,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,25050.0,CE,0.0,0.0,0.0,300.8,145.7,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,24950.0,CE,0.0,0.0,0.0,335.8,169.45,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,24900.0,CE,0.0,0.0,0.0,354.35,180.75,0,0.0,0,0,2026-07-15
NIFTY,2026-08-11,24800.0,CE,0.0,0.0,0.0,393.7,207.7,0,0.0,0,0,2026-07-15
