SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-08-11,23250.0,PE,31.45,33.2,23.0,25.8,25.8,2118,3204618147.25,48360,17680,2026-07-28
NIFTY,2026-08-11,23000.0,PE,18.9,18.9,11.75,13.15,13.15,27021,40421407835.25,837915,158925,2026-07-28
NIFTY,2026-08-11,22150.0,PE,5.0,5.4,4.2,4.5,4.5,122,175688246.5,4615,-1560,2026-07-28
NIFTY,2026-08-04,25600.0,PE,0.0,0.0,0.0,1597.05,1585.4,0,0.0,130,0,2026-07-28
NIFTY,2026-08-04,25350.0,PE,0.0,0.0,0.0,1420.0,1337.1,0,0.0,520,0,2026-07-28
NIFTY,2026-08-04,24350.0,PE,382.15,389.0,322.4,347.6,347.6,2014,3233767725.5,38025,19045,2026-07-28
NIFTY,2026-08-04,23050.0,PE,9.05,9.05,4.85,5.2,5.2,22420,33599586501.0,504400,275600,2026-07-28
NIFTY,2026-08-04,22400.0,PE,4.75,4.9,2.0,2.25,2.25,14750,21478683284.5,254085,108160,2026-07-28
NIFTY,2026-08-04,22100.0,PE,3.15,3.15,1.55,1.95,1.95,7397,10626997784.0,139230,64610,2026-07-28
NIFTY,2026-07-28,26300.0,PE,2310.05,2361.3,2271.9,2329.05,23985.35,1628,3027027211.0,331565,-6370,2026-07-28
NIFTY,2026-07-28,25950.0,PE,1979.05,1979.05,1979.05,1979.05,23985.35,6,10892329.5,390,-65,2026-07-28
NIFTY,2026-07-28,25200.0,PE,1180.05,1248.0,1162.95,1223.45,23985.35,658,1129380053.75,43420,-21385,2026-07-28
NIFTY,2026-07-28,25100.0,PE,1282.15,1282.2,1070.65,1137.2,23985.35,327,556954999.25,22880,-3900,2026-07-28
NIFTY,2026-07-28,25000.0,PE,1021.0,1053.85,962.5,1027.3,23985.35,11429,19314026533.75,670345,-308100,2026-07-28
NIFTY,2026-07-28,24350.0,PE,349.1,404.4,312.25,373.05,23985.35,18730,30073926545.0,136630,18395,2026-07-28
NIFTY,2026-07-28,22200.0,PE,0.85,0.9,0.05,0.1,23985.35,26706,38537449093.0,344500,-327080,2026-07-28
NIFTY,2026-07-28,21800.0,PE,0.8,0.95,0.05,0.1,23985.35,42474,60186668850.75,396825,-549705,2026-07-28
NIFTY,2026-07-28,21250.0,PE,0.6,0.6,0.05,0.1,23985.35,3898,5384178982.0,51675,-8905,2026-07-28
NIFTY,2031-06-24,27000.0,CE,0.0,0.0,0.0,5699.0,5920.85,0,0.0,0,0,2026-07-28
