SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-10-27,25550.0,PE,0.0,0.0,0.0,901.9,1233.16,0,0.0,130,0,2026-08-14
NIFTY,2027-06-29,27000.0,CE,645.0,645.0,645.0,645.0,1031.58,1,1796925.0,130,-65,2026-08-14
NIFTY,2027-12-28,22500.0,CE,0.0,0.0,0.0,6183.0,4254.07,0,0.0,0,0,2026-08-14
NIFTY,2027-12-28,25500.0,CE,0.0,0.0,0.0,2400.0,2412.42,0,0.0,0,0,2026-08-14
NIFTY,2027-12-28,28500.0,CE,692.0,743.95,680.0,743.95,1212.52,8,15182176.75,11440,-195,2026-08-14
NIFTY,2028-06-27,25500.0,CE,0.0,0.0,0.0,4676.6,3133.2,0,0.0,0,0,2026-08-14
NIFTY,2028-06-27,31500.0,CE,0.0,0.0,0.0,1784.8,997.34,0,0.0,0,0,2026-08-14
NIFTY,2028-12-26,21000.0,CE,0.0,0.0,0.0,7512.5,6687.61,0,0.0,0,0,2026-08-14
NIFTY,2029-12-24,22500.0,CE,0.0,0.0,0.0,8486.15,6853.98,0,0.0,0,0,2026-08-14
NIFTY,2030-06-25,16500.0,CE,0.0,0.0,0.0,13374.05,11612.09,0,0.0,0,0,2026-08-14
NIFTY,2030-06-25,19500.0,CE,0.0,0.0,0.0,11140.25,9427.96,0,0.0,0,0,2026-08-14
NIFTY,2031-06-24,28500.0,CE,0.0,0.0,0.0,5048.95,5389.87,0,0.0,0,0,2026-08-14
NIFTY,2026-08-18,22550.0,PE,0.85,1.15,0.65,0.9,0.9,5712,8372696224.75,96135,64220,2026-08-14
NIFTY,2026-08-18,24850.0,PE,472.65,513.15,407.3,428.45,428.45,1836,3021047701.75,26325,-2795,2026-08-14
NIFTY,2026-08-18,25500.0,PE,1124.95,1158.0,1056.75,1072.4,1072.4,134,231917283.0,170105,-845,2026-08-14
NIFTY,2026-08-18,25650.0,PE,0.0,0.0,0.0,1178.3,1267.15,0,0.0,520,0,2026-08-14
NIFTY,2026-08-18,26750.0,PE,0.0,0.0,0.0,2558.25,2366.21,0,0.0,0,0,2026-08-14
NIFTY,2026-09-01,24600.0,CE,157.35,170.4,130.5,157.05,157.05,4576,7361067652.25,183625,33930,2026-08-14
NIFTY,2026-08-25,21950.0,PE,2.3,2.55,1.75,2.05,2.05,18,25684061.0,9425,-195,2026-08-14
NIFTY,2026-08-25,23000.0,PE,4.4,4.4,3.5,3.85,3.85,53821,80476393894.0,3997110,789295,2026-08-14
NIFTY,2026-08-25,23650.0,PE,12.0,14.85,8.7,9.5,9.5,19873,30564181141.0,613665,-520,2026-08-14
NIFTY,2026-08-25,24150.0,PE,77.55,87.55,53.35,57.25,57.25,18977,29871403172.0,491660,183105,2026-08-14
NIFTY,2026-08-25,24550.0,PE,244.95,273.5,201.65,213.6,213.6,5967,9611573764.0,152425,-20605,2026-08-14
NIFTY,2026-08-25,25150.0,PE,752.0,758.15,744.55,744.55,792.41,48,80815452.25,1690,-2210,2026-08-14
NIFTY,2026-08-25,25800.0,PE,1405.0,1406.55,1386.85,1386.85,1394.1,3,5303896.0,12220,195,2026-08-14
NIFTY,2026-08-25,26850.0,PE,0.0,0.0,0.0,2671.25,2435.01,0,0.0,0,0,2026-08-14
NIFTY,2026-09-01,22800.0,PE,6.9,8.0,5.65,6.05,6.05,1646,2440035130.0,56550,-10530,2026-08-14
NIFTY,2026-09-01,23050.0,PE,9.0,9.0,7.5,8.05,8.05,62,92925124.5,8840,2080,2026-08-14
NIFTY,2026-09-01,24200.0,PE,121.0,140.65,99.8,106.05,106.05,4262,6737434265.25,122265,40105,2026-08-14
NIFTY,2026-09-01,24400.0,PE,201.0,222.45,166.95,174.4,174.4,5422,8668070576.75,212095,75335,2026-08-14
NIFTY,2026-09-01,24850.0,PE,0.0,0.0,0.0,418.0,600.12,0,0.0,65,0,2026-08-14
NIFTY,2026-09-01,25100.0,PE,0.0,0.0,0.0,1005.4,781.95,0,0.0,0,0,2026-08-14
NIFTY,2026-09-01,25500.0,PE,1014.0,1026.2,1014.0,1022.15,1022.15,4,6895008.25,130,130,2026-08-14
NIFTY,2026-09-01,25550.0,PE,0.0,0.0,0.0,1345.2,1157.39,0,0.0,0,0,2026-08-14
NIFTY,2026-09-01,26300.0,PE,0.0,0.0,0.0,1989.7,1863.16,0,0.0,0,0,2026-08-14
NIFTY,2026-09-01,26700.0,PE,0.0,0.0,0.0,2360.1,2256.6,0,0.0,0,0,2026-08-14
NIFTY,2026-09-01,27000.0,PE,0.0,0.0,0.0,2645.4,2554.22,0,0.0,0,0,2026-08-14
NIFTY,2026-09-08,23200.0,PE,0.0,0.0,0.0,62.7,53.82,0,0.0,0,0,2026-08-14
NIFTY,2026-09-08,23700.0,PE,57.6,59.75,43.3,46.35,46.35,488,753364852.5,40755,3185,2026-08-14
NIFTY,2026-09-08,24700.0,PE,415.0,415.0,354.0,364.95,364.95,14,22822010.25,10205,325,2026-08-14
