SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-08-25,23200.0,PE,4.55,4.8,3.65,4.25,4.25,30633,46202686864.75,1032850,361855,2026-08-17
NIFTY,2026-08-25,22150.0,PE,1.75,2.25,1.75,2.0,2.0,73,105111227.0,14040,455,2026-08-17
NIFTY,2026-08-25,21800.0,PE,1.9,2.0,1.45,1.65,1.65,1788,2533789596.0,60385,-3900,2026-08-17
NIFTY,2026-08-25,21450.0,PE,1.2,1.75,1.1,1.5,1.5,36,50196175.25,5525,130,2026-08-17
NIFTY,2026-08-18,26550.0,PE,0.0,0.0,0.0,2365.65,2257.94,0,0.0,0,0,2026-08-17
NIFTY,2026-08-18,26350.0,PE,0.0,0.0,0.0,2175.4,2057.98,0,0.0,0,0,2026-08-17
NIFTY,2026-08-18,26300.0,PE,0.0,0.0,0.0,2128.25,2007.98,0,0.0,0,0,2026-08-17
NIFTY,2026-08-18,25600.0,PE,1230.0,1230.0,1223.35,1224.35,1224.35,30,52316290.0,1560,-780,2026-08-17
NIFTY,2026-08-18,24600.0,PE,225.0,351.4,211.0,242.5,242.5,199279,322023842900.5,1274455,-483990,2026-08-17
NIFTY,2026-08-18,24000.0,PE,4.45,8.9,2.6,3.3,3.3,2727692,4256005039468.0,11366550,-40690,2026-08-17
NIFTY,2026-08-18,23600.0,PE,1.6,1.85,0.75,1.05,1.05,563736,864818259951.75,3391635,-22100,2026-08-17
NIFTY,2026-08-18,23350.0,PE,1.85,1.85,0.65,0.8,0.8,177370,269215000320.5,1065805,-179400,2026-08-17
NIFTY,2026-08-18,23200.0,PE,1.2,1.2,0.55,0.7,0.7,211220,318531179027.75,2167295,-783445,2026-08-17
NIFTY,2026-08-18,22650.0,PE,0.9,0.9,0.4,0.5,0.5,9059,13337465729.25,163670,-10465,2026-08-17
NIFTY,2026-08-18,22250.0,PE,0.65,0.7,0.3,0.35,0.35,1200,1735532555.25,27300,-2730,2026-08-17
NIFTY,2026-08-18,22150.0,PE,0.55,0.65,0.2,0.3,0.3,9164,13194084351.5,60905,-35165,2026-08-17
NIFTY,2031-06-24,31500.0,CE,0.0,0.0,0.0,3928.35,4119.2,0,0.0,0,0,2026-08-17
NIFTY,2030-12-31,28500.0,CE,0.0,0.0,0.0,5968.3,4769.84,0,0.0,0,0,2026-08-17
NIFTY,2030-12-31,16500.0,CE,0.0,0.0,0.0,13763.55,11955.39,0,0.0,0,0,2026-08-17
NIFTY,2030-06-25,31500.0,CE,0.0,0.0,0.0,3984.8,3037.76,0,0.0,0,0,2026-08-17
NIFTY,2030-06-25,18000.0,CE,0.0,0.0,0.0,12423.9,10412.16,0,0.0,0,0,2026-08-17
NIFTY,2029-12-24,28500.0,CE,0.0,0.0,0.0,4802.1,3583.91,0,0.0,0,0,2026-08-17
NIFTY,2029-12-24,16500.0,CE,0.0,0.0,0.0,12984.85,11087.87,0,0.0,0,0,2026-08-17
NIFTY,2029-06-26,33000.0,CE,0.0,0.0,0.0,4179.45,1574.4,0,0.0,0,0,2026-08-17
NIFTY,2029-06-26,21000.0,CE,0.0,0.0,0.0,9799.75,7197.17,0,0.0,0,0,2026-08-17
NIFTY,2029-06-26,18000.0,CE,0.0,0.0,0.0,11678.65,9447.97,0,0.0,0,0,2026-08-17
NIFTY,2028-06-27,19500.0,CE,0.0,0.0,0.0,9209.1,7155.68,0,0.0,0,0,2026-08-17
NIFTY,2027-12-28,33000.0,CE,0.0,0.0,0.0,120.0,335.48,0,0.0,3510,0,2026-08-17
NIFTY,2027-06-29,33000.0,CE,0.0,0.0,0.0,1122.75,90.62,0,0.0,0,0,2026-08-17
NIFTY,2027-06-29,25500.0,CE,0.0,0.0,0.0,1300.0,1573.48,0,0.0,0,0,2026-08-17
NIFTY,2026-12-29,22500.0,CE,2450.0,2527.3,2439.75,2527.3,2511.09,30,48695510.5,15665,0,2026-08-17
NIFTY,2026-12-29,16000.0,CE,0.0,0.0,0.0,8727.85,8667.81,0,0.0,505,0,2026-08-17
NIFTY,2026-10-27,27200.0,CE,0.0,0.0,0.0,92.4,70.21,0,0.0,0,0,2026-08-17
NIFTY,2026-10-27,25650.0,CE,104.25,111.95,94.35,102.75,102.75,82,137258400.5,14625,780,2026-08-17
NIFTY,2026-10-27,25150.0,CE,0.0,0.0,0.0,479.95,471.09,0,0.0,0,0,2026-08-17
NIFTY,2026-10-27,25050.0,CE,0.0,0.0,0.0,424.0,508.28,0,0.0,1365,0,2026-08-17
NIFTY,2026-10-27,23050.0,CE,0.0,0.0,0.0,1582.9,1701.91,0,0.0,0,0,2026-08-17
NIFTY,2026-10-27,23000.0,CE,1680.0,1720.75,1616.75,1715.2,1741.87,30,48117059.25,4940,585,2026-08-17
NIFTY,2026-09-29,27050.0,CE,5.0,6.05,4.4,5.45,5.45,281,494165392.5,845,845,2026-08-17
NIFTY,2026-09-29,26150.0,CE,0.0,0.0,0.0,215.05,84.26,0,0.0,0,0,2026-08-17
NIFTY,2026-09-29,25100.0,CE,121.95,128.1,100.2,117.3,117.3,9654,15820612239.25,377390,153400,2026-08-17
NIFTY,2026-09-29,23800.0,CE,820.0,871.35,773.15,849.1,849.1,309,494199845.75,38870,3315,2026-08-17
NIFTY,2026-09-29,23550.0,CE,0.0,0.0,0.0,1090.3,1117.38,0,0.0,780,0,2026-08-17
NIFTY,2026-09-29,23250.0,CE,0.0,0.0,0.0,1565.2,1348.21,0,0.0,390,0,2026-08-17
NIFTY,2026-09-29,22400.0,CE,0.0,0.0,0.0,1741.4,2092.63,0,0.0,195,0,2026-08-17
NIFTY,2026-09-29,22250.0,CE,0.0,0.0,0.0,2117.8,2233.3,0,0.0,0,0,2026-08-17
NIFTY,2026-09-15,26150.0,CE,0.0,0.0,0.0,76.25,35.01,0,0.0,0,0,2026-08-17
NIFTY,2026-09-01,23650.0,CE,0.0,0.0,0.0,966.45,780.81,0,0.0,0,0,2026-08-17
NIFTY,2026-09-01,23200.0,CE,0.0,0.0,0.0,1298.35,1171.43,0,0.0,0,0,2026-08-17
NIFTY,2026-09-01,22850.0,CE,0.0,0.0,0.0,1586.45,1503.07,0,0.0,0,0,2026-08-17
NIFTY,2026-09-01,22600.0,CE,0.0,0.0,0.0,1805.15,1747.32,0,0.0,0,0,2026-08-17
NIFTY,2026-08-25,25350.0,CE,3.0,3.75,2.3,2.55,2.55,9774,16106897225.25,169650,71695,2026-08-17
