SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-07-21,25000.0,CE,23.15,23.8,12.15,13.45,13.45,50398,81949343375.25,691990,168220,2026-07-08
NIFTY,2026-07-21,26050.0,CE,1.6,2.0,1.4,1.75,1.75,132,223522715.0,1040,715,2026-07-08
NIFTY,2026-07-28,21200.0,CE,0.0,0.0,0.0,2030.4,2752.65,0,0.0,195,0,2026-07-08
NIFTY,2026-07-28,22450.0,CE,0.0,0.0,0.0,1135.45,1526.65,0,0.0,455,0,2026-07-08
NIFTY,2026-07-28,22800.0,CE,1468.0,1489.45,1133.25,1167.1,1167.1,102,159289286.0,15925,130,2026-07-08
NIFTY,2026-07-28,24500.0,CE,179.0,210.4,88.6,95.95,95.95,180470,288892488745.25,4895670,788385,2026-07-08
NIFTY,2026-07-28,25250.0,CE,22.0,22.0,14.75,15.75,15.75,5985,9829437920.25,85930,-83005,2026-07-08
NIFTY,2026-07-28,25450.0,CE,10.3,11.5,8.85,10.1,10.1,897,1484450282.25,57330,-1300,2026-07-08
NIFTY,2026-07-28,26200.0,CE,2.85,3.35,2.55,2.95,2.95,1509,2570107098.0,91065,13845,2026-07-08
NIFTY,2026-08-04,21600.0,CE,0.0,0.0,0.0,2396.1,2383.05,0,0.0,0,0,2026-07-08
NIFTY,2026-08-04,21800.0,CE,0.0,0.0,0.0,2206.5,2187.3,0,0.0,0,0,2026-07-08
NIFTY,2026-08-04,22200.0,CE,0.0,0.0,0.0,1838.35,1802.6,0,0.0,0,0,2026-07-08
NIFTY,2026-08-04,23550.0,CE,0.0,0.0,0.0,797.05,691.8,0,0.0,0,0,2026-07-08
NIFTY,2026-08-04,23950.0,CE,388.55,391.5,351.35,356.55,356.55,37,58487071.5,2080,2080,2026-07-08
NIFTY,2026-08-11,22000.0,CE,0.0,0.0,0.0,2534.15,2037.1,0,0.0,0,0,2026-07-08
NIFTY,2026-08-11,23150.0,CE,0.0,0.0,0.0,1465.7,1042.75,0,0.0,0,0,2026-07-08
