SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-09-29,21750.0,CE,0.0,0.0,0.0,2542.45,3038.1,0,0.0,0,0,2026-08-07
NIFTY,2026-10-27,26950.0,PE,0.0,0.0,0.0,2675.85,2158.46,0,0.0,0,0,2026-08-07
NIFTY,2026-12-29,15000.0,PE,14.7,15.3,13.3,14.55,14.55,51,49773113.0,117245,1235,2026-08-07
NIFTY,2026-12-29,16000.0,PE,15.75,16.75,15.75,16.1,16.1,107,111392576.75,122975,-325,2026-08-07
NIFTY,2026-12-29,24000.0,PE,299.95,313.2,293.5,296.55,296.55,3203,5059545725.0,2196360,23595,2026-08-07
NIFTY,2026-12-29,33000.0,PE,0.0,0.0,0.0,5263.45,7587.21,0,0.0,0,0,2026-08-07
NIFTY,2027-12-28,28500.0,PE,0.0,0.0,0.0,2979.7,2777.79,0,0.0,260,0,2026-08-07
NIFTY,2027-12-28,31500.0,PE,0.0,0.0,0.0,3240.0,4799.66,0,0.0,0,0,2026-08-07
NIFTY,2027-12-28,33000.0,PE,0.0,0.0,0.0,4155.55,5955.1,0,0.0,0,0,2026-08-07
NIFTY,2028-06-27,19500.0,PE,0.0,0.0,0.0,40.05,122.53,0,0.0,0,0,2026-08-07
NIFTY,2028-06-27,30000.0,PE,0.0,0.0,0.0,3779.25,3409.97,0,0.0,0,0,2026-08-07
NIFTY,2028-12-26,16500.0,PE,0.0,0.0,0.0,5.9,26.46,0,0.0,0,0,2026-08-07
NIFTY,2029-12-24,18000.0,PE,0.0,0.0,0.0,96.5,94.77,0,0.0,0,0,2026-08-07
NIFTY,2029-12-24,23000.0,PE,0.0,0.0,0.0,725.0,602.26,0,0.0,1560,0,2026-08-07
NIFTY,2029-12-24,26000.0,PE,0.0,0.0,0.0,2150.0,1275.31,0,0.0,3665,0,2026-08-07
NIFTY,2030-06-25,24000.0,PE,0.0,0.0,0.0,698.15,766.25,0,0.0,0,0,2026-08-07
NIFTY,2030-12-31,25500.0,PE,0.0,0.0,0.0,538.25,1032.8,0,0.0,0,0,2026-08-07
