SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2031-06-24,18000.0,PE,0.0,0.0,0.0,173.45,112.88,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,25800.0,CE,0.0,0.0,0.0,301.05,534.7,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,25600.0,CE,0.0,0.0,0.0,348.25,609.74,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,25500.0,CE,254.0,262.25,238.5,251.3,251.3,2933,4909164747.5,416910,68120,2026-08-03
NIFTY,2026-10-27,25300.0,CE,0.0,0.0,0.0,432.4,736.08,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,25100.0,CE,431.75,431.75,405.1,415.7,415.7,5,8293642.5,325,325,2026-08-03
NIFTY,2026-10-27,23950.0,CE,0.0,0.0,0.0,1007.1,1517.13,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,22550.0,CE,0.0,0.0,0.0,1962.0,2646.96,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,30000.0,CE,4.15,4.2,3.6,3.95,3.95,98,191124722.75,309055,-715,2026-08-03
NIFTY,2026-09-29,26750.0,CE,0.0,0.0,0.0,130.35,142.1,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,26450.0,CE,0.0,0.0,0.0,168.3,193.1,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,26050.0,CE,0.0,0.0,0.0,232.8,282.81,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,25900.0,CE,0.0,0.0,0.0,261.75,324.01,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,25700.0,CE,85.0,100.4,85.0,89.7,89.7,2445,4098837642.25,124085,26325,2026-08-03
NIFTY,2026-09-29,25550.0,CE,0.0,0.0,0.0,340.3,437.83,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,25450.0,CE,0.0,0.0,0.0,366.0,475.18,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,25000.0,CE,302.0,319.75,260.95,300.65,300.65,11591,19063028117.25,1440595,35165,2026-08-03
NIFTY,2026-09-29,24750.0,CE,408.15,447.25,408.15,419.45,419.45,208,340322043.75,39910,4875,2026-08-03
NIFTY,2026-09-29,24650.0,CE,464.0,502.8,464.0,484.1,484.1,88,143765713.0,9945,-780,2026-08-03
NIFTY,2026-09-29,24600.0,CE,490.05,532.5,488.1,508.35,508.35,1983,3236826638.5,113880,-3965,2026-08-03
NIFTY,2026-09-29,24350.0,CE,659.95,694.35,648.7,665.55,665.55,140,227689215.0,8580,585,2026-08-03
NIFTY,2026-09-29,23150.0,CE,1640.05,1642.85,1640.05,1642.85,1955.52,4,6445959.0,325,-260,2026-08-03
NIFTY,2026-09-29,22700.0,CE,0.0,0.0,0.0,1580.85,2356.58,0,0.0,520,0,2026-08-03
NIFTY,2026-09-29,22550.0,CE,0.0,0.0,0.0,1786.75,2494.85,0,0.0,260,0,2026-08-03
NIFTY,2026-09-29,22450.0,CE,0.0,0.0,0.0,1843.95,2588.06,0,0.0,65,0,2026-08-03
NIFTY,2026-09-29,22000.0,CE,2616.2,2776.15,2616.2,2745.0,2745.0,70,112662010.5,57005,1495,2026-08-03
NIFTY,2026-09-29,21850.0,CE,0.0,0.0,0.0,2455.3,3160.26,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,26650.0,CE,0.0,0.0,0.0,36.3,41.07,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,26000.0,CE,0.0,0.0,0.0,91.15,116.99,0,0.0,0,0,2026-08-03
NIFTY,2026-12-29,13000.0,PE,9.0,9.0,5.65,6.0,6.0,57,48187776.0,10345,-325,2026-08-03
NIFTY,2026-12-29,26000.0,PE,1200.05,1200.05,1121.15,1141.95,1141.95,1763,3110740109.75,1297330,6575,2026-08-03
NIFTY,2027-03-30,19500.0,PE,64.0,64.7,59.1,60.45,60.45,120,152579518.0,57070,260,2026-08-03
NIFTY,2028-12-26,27000.0,PE,1650.0,1650.0,1620.0,1620.0,1620.0,20,37213787.0,13035,1040,2026-08-03
NIFTY,2028-12-26,28500.0,PE,0.0,0.0,0.0,1451.15,2321.77,0,0.0,0,0,2026-08-03
NIFTY,2029-06-26,24000.0,PE,0.0,0.0,0.0,825.0,786.22,0,0.0,155,0,2026-08-03
NIFTY,2029-12-24,25500.0,PE,0.0,0.0,0.0,597.3,1109.43,0,0.0,0,0,2026-08-03
NIFTY,2029-12-24,31500.0,PE,0.0,0.0,0.0,2240.25,3274.39,0,0.0,0,0,2026-08-03
NIFTY,2030-06-25,21000.0,PE,0.0,0.0,0.0,220.0,318.01,0,0.0,65,0,2026-08-03
NIFTY,2030-06-25,25500.0,PE,0.0,0.0,0.0,568.55,1060.59,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,26150.0,PE,0.0,0.0,0.0,2000.25,1396.44,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,25900.0,PE,0.0,0.0,0.0,1803.6,1229.92,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,25750.0,PE,0.0,0.0,0.0,1690.45,1135.15,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,22850.0,PE,0.0,0.0,0.0,250.85,110.81,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,22800.0,PE,0.0,0.0,0.0,239.4,104.74,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,22650.0,PE,0.0,0.0,0.0,207.45,88.08,0,0.0,0,0,2026-08-03
NIFTY,2026-10-27,22250.0,PE,44.1,46.7,37.45,44.3,44.3,291,421687870.5,26390,8645,2026-08-03
NIFTY,2026-09-29,27200.0,PE,0.0,0.0,0.0,3004.3,2233.25,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,26300.0,PE,0.0,0.0,0.0,2221.3,1479.28,0,0.0,0,0,2026-08-03
NIFTY,2026-09-29,25750.0,PE,1035.0,1035.0,1035.0,1035.0,1080.93,1,1741025.0,390,65,2026-08-03
NIFTY,2026-09-29,24600.0,PE,431.45,431.45,325.85,341.0,341.0,2965,4806523627.75,162955,48100,2026-08-03
NIFTY,2026-09-29,24400.0,PE,301.0,301.0,257.35,270.35,270.35,2131,3417146733.0,126880,17290,2026-08-03
NIFTY,2026-09-29,24250.0,PE,241.75,244.1,213.15,221.9,221.9,458,728571782.25,27300,1105,2026-08-03
NIFTY,2026-09-29,24100.0,PE,208.55,208.65,176.8,187.75,187.75,1465,2312704026.75,86840,8905,2026-08-03
NIFTY,2026-09-29,23950.0,PE,170.0,170.0,147.5,152.25,152.25,164,256967805.25,10985,-585,2026-08-03
NIFTY,2026-09-29,23750.0,PE,128.0,132.0,114.35,119.7,119.7,312,484094273.0,34190,-1235,2026-08-03
NIFTY,2026-09-29,23700.0,PE,120.2,125.1,107.55,113.8,113.8,2947,4562065280.5,110565,-11245,2026-08-03
NIFTY,2026-09-29,23150.0,PE,64.35,67.1,58.45,61.3,61.3,223,336448362.25,16315,1755,2026-08-03
NIFTY,2026-09-29,22250.0,PE,27.65,30.15,27.0,28.85,28.85,67,97022425.5,12350,-1755,2026-08-03
NIFTY,2026-09-29,22200.0,PE,26.6,31.5,25.5,28.45,28.45,434,627045662.75,42380,7150,2026-08-03
NIFTY,2026-09-29,21700.0,PE,20.3,20.5,19.8,20.3,20.3,17,24000941.25,13000,-325,2026-08-03
NIFTY,2026-09-01,27000.0,PE,0.0,0.0,0.0,2645.4,2117.09,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,26700.0,PE,0.0,0.0,0.0,2360.1,1834.44,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,26300.0,PE,0.0,0.0,0.0,1989.7,1472.52,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,25550.0,PE,0.0,0.0,0.0,1345.2,870.22,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,25500.0,PE,0.0,0.0,0.0,1305.4,834.92,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,25100.0,PE,0.0,0.0,0.0,1005.4,579.5,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,24850.0,PE,0.0,0.0,0.0,836.8,446.13,0,0.0,0,0,2026-08-03
NIFTY,2026-09-01,24400.0,PE,201.25,202.45,176.65,190.5,190.5,234,374007598.25,9295,5980,2026-08-03
NIFTY,2026-09-01,24200.0,PE,139.75,149.05,124.15,132.1,132.1,356,563142547.5,29250,7215,2026-08-03
NIFTY,2026-09-01,23050.0,PE,23.65,36.25,23.2,24.1,24.89,11,16498524.25,715,715,2026-08-03
NIFTY,2026-09-01,22800.0,PE,24.65,24.65,16.0,17.95,17.95,34,50428742.0,2405,-130,2026-08-03
NIFTY,2026-08-25,26850.0,PE,0.0,0.0,0.0,2671.25,1990.37,0,0.0,0,0,2026-08-03
NIFTY,2026-08-25,25800.0,PE,1150.0,1173.15,1134.85,1156.4,1156.4,23,40297328.5,10075,715,2026-08-03
NIFTY,2026-08-25,25150.0,PE,555.3,576.35,544.0,575.3,567.37,33,55130448.75,910,455,2026-08-03
NIFTY,2026-08-25,24550.0,PE,229.0,238.15,194.85,209.0,209.0,7017,11292864979.5,116090,99905,2026-08-03
NIFTY,2026-08-25,24150.0,PE,124.85,124.9,87.8,95.0,95.0,3626,5714682720.5,279240,19695,2026-08-03
NIFTY,2026-08-25,23650.0,PE,43.0,43.0,34.75,37.4,37.4,1409,2169495402.75,66495,-3640,2026-08-03
NIFTY,2026-08-25,23000.0,PE,18.95,19.7,14.3,15.65,15.65,31597,47271431502.75,3090360,4615,2026-08-03
NIFTY,2026-08-25,21950.0,PE,7.5,8.3,5.6,7.2,7.2,96,137011868.5,3315,780,2026-08-03
NIFTY,2026-08-18,26750.0,PE,0.0,0.0,0.0,2558.25,1913.4,0,0.0,0,0,2026-08-03
NIFTY,2026-08-18,25650.0,PE,0.0,0.0,0.0,1538.0,890.87,0,0.0,0,0,2026-08-03
NIFTY,2026-08-18,25500.0,PE,0.0,0.0,0.0,1409.7,769.73,0,0.0,0,0,2026-08-03
NIFTY,2026-08-18,24850.0,PE,322.0,340.25,322.0,331.85,331.85,10,16367442.0,325,325,2026-08-03
NIFTY,2026-08-18,22550.0,PE,5.6,7.2,5.5,6.55,6.55,45,65978068.0,2080,260,2026-08-03
NIFTY,2026-08-11,27000.0,PE,0.0,0.0,0.0,2463.2,2189.74,0,0.0,0,0,2026-08-03
NIFTY,2026-08-11,26300.0,PE,0.0,0.0,0.0,1806.8,1492.64,0,0.0,0,0,2026-08-03
NIFTY,2026-08-11,25050.0,PE,460.0,486.0,441.25,469.4,469.4,50,82915485.25,1950,1885,2026-08-03
NIFTY,2026-08-11,24800.0,PE,310.0,312.3,245.05,263.75,263.75,18377,29943445671.75,275470,223210,2026-08-03
NIFTY,2026-08-11,23350.0,PE,7.4,9.7,6.25,6.95,6.95,9414,14292327299.25,200330,70265,2026-08-03
NIFTY,2026-08-11,22650.0,PE,3.05,4.25,3.05,3.7,3.7,835,1229534536.75,31785,15340,2026-08-03
NIFTY,2026-08-04,26950.0,PE,0.0,0.0,0.0,2947.35,2171.2,0,0.0,0,0,2026-08-03
NIFTY,2026-08-04,26450.0,PE,0.0,0.0,0.0,2466.75,1671.29,0,0.0,0,0,2026-08-03
NIFTY,2026-08-04,26400.0,PE,0.0,0.0,0.0,2419.4,1621.3,0,0.0,0,0,2026-08-03
NIFTY,2026-08-04,25300.0,PE,733.7,757.45,696.8,724.75,724.75,240,405942280.25,11375,3185,2026-08-03
NIFTY,2026-08-04,24750.0,PE,222.05,244.95,160.75,180.45,180.45,343454,556594326837.25,463775,423735,2026-08-03
NIFTY,2026-08-04,22500.0,PE,0.75,1.35,0.55,0.7,0.7,248659,363677553408.0,2804490,-3016975,2026-08-03
