SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-08-11,24200.0,CE,304.75,351.15,274.8,283.9,283.9,66,105146915.25,1300,195,2026-07-09
NIFTY,2026-08-11,25250.0,CE,0.0,0.0,0.0,239.05,125.15,0,0.0,0,0,2026-07-09
NIFTY,2026-08-11,25650.0,CE,0.0,0.0,0.0,145.35,69.5,0,0.0,0,0,2026-07-09
NIFTY,2026-08-11,25750.0,CE,0.0,0.0,0.0,127.25,59.45,0,0.0,0,0,2026-07-09
NIFTY,2026-08-25,21300.0,CE,0.0,0.0,0.0,2750.0,2850.55,0,0.0,130,0,2026-07-09
NIFTY,2026-08-25,21650.0,CE,0.0,0.0,0.0,2669.3,2513.65,0,0.0,0,0,2026-07-09
NIFTY,2026-08-25,21700.0,CE,0.0,0.0,0.0,2625.1,2466.1,0,0.0,0,0,2026-07-09
NIFTY,2026-08-25,22500.0,CE,1680.0,1760.0,1617.0,1617.0,1617.0,23,36186816.25,13390,-520,2026-07-09
NIFTY,2026-08-25,24450.0,CE,290.0,344.6,260.8,277.7,277.7,66,106173252.25,10985,1105,2026-07-09
NIFTY,2026-08-25,25850.0,CE,0.0,0.0,0.0,292.05,103.9,0,0.0,0,0,2026-07-09
NIFTY,2026-08-25,25900.0,CE,0.0,0.0,0.0,281.35,97.7,0,0.0,0,0,2026-07-09
NIFTY,2026-08-25,26250.0,CE,0.0,0.0,0.0,215.05,62.3,0,0.0,0,0,2026-07-09
NIFTY,2030-12-31,21000.0,PE,0.0,0.0,0.0,555.0,410.9,0,0.0,715,0,2026-07-09
NIFTY,2030-06-25,25500.0,PE,0.0,0.0,0.0,568.55,1282.6,0,0.0,0,0,2026-07-09
NIFTY,2030-06-25,21000.0,PE,0.0,0.0,0.0,220.0,413.85,0,0.0,65,0,2026-07-09
NIFTY,2026-09-29,26050.0,CE,0.0,0.0,0.0,232.8,219.75,0,0.0,0,0,2026-07-09
NIFTY,2026-09-29,25900.0,CE,0.0,0.0,0.0,261.75,248.7,0,0.0,0,0,2026-07-09
NIFTY,2026-09-29,25700.0,CE,0.0,0.0,0.0,305.7,292.85,0,0.0,0,0,2026-07-09
NIFTY,2026-09-29,25550.0,CE,0.0,0.0,0.0,340.3,327.85,0,0.0,0,0,2026-07-09
NIFTY,2026-09-29,25450.0,CE,0.0,0.0,0.0,366.0,353.95,0,0.0,0,0,2026-07-09
NIFTY,2026-09-29,25000.0,CE,267.7,307.2,238.0,247.15,247.15,5813,9548217029.0,486265,-21125,2026-07-09
NIFTY,2026-09-29,24750.0,CE,351.0,407.55,326.55,336.3,336.3,87,142103474.5,29250,1820,2026-07-09
NIFTY,2026-09-29,24650.0,CE,397.9,450.3,374.25,382.85,382.85,150,244402151.5,6045,780,2026-07-09
NIFTY,2029-06-26,19500.0,PE,0.0,0.0,0.0,56.0,230.15,0,0.0,0,0,2026-07-09
NIFTY,2026-09-29,24600.0,CE,432.0,475.85,386.05,393.95,393.95,161,261916167.5,11960,1560,2026-07-09
NIFTY,2026-09-29,24350.0,CE,559.9,603.6,539.6,553.75,756.15,23,37257064.0,2405,325,2026-07-09
NIFTY,2026-09-29,23150.0,CE,1314.25,1383.5,1314.25,1382.1,1463.45,4,6370594.75,325,260,2026-07-09
NIFTY,2026-09-29,22700.0,CE,0.0,0.0,0.0,1606.8,1798.15,0,0.0,65,0,2026-07-09
NIFTY,2026-09-29,22550.0,CE,0.0,0.0,0.0,1732.55,1916.8,0,0.0,65,0,2026-07-09
NIFTY,2026-09-29,22450.0,CE,0.0,0.0,0.0,1843.95,1997.75,0,0.0,65,0,2026-07-09
NIFTY,2026-09-29,22000.0,CE,0.0,0.0,0.0,2326.55,2378.0,0,0.0,0,0,2026-07-09
NIFTY,2026-09-29,21850.0,CE,0.0,0.0,0.0,2455.3,2509.9,0,0.0,0,0,2026-07-09
NIFTY,2026-08-25,26000.0,CE,20.75,21.3,16.1,16.7,16.7,7711,13040869572.25,828165,107250,2026-07-09
NIFTY,2026-08-25,25250.0,CE,0.0,0.0,0.0,447.25,207.85,0,0.0,0,0,2026-07-09
NIFTY,2026-08-25,25200.0,CE,78.0,99.0,69.0,71.6,71.6,2616,4298573649.5,219505,30745,2026-07-09
NIFTY,2026-08-25,24700.0,CE,190.0,238.05,170.15,179.3,179.3,2766,4476963032.75,127140,130,2026-07-09
NIFTY,2026-08-25,23950.0,CE,525.1,620.2,493.5,511.5,511.5,128,203747557.0,5395,-130,2026-07-09
NIFTY,2026-08-25,22450.0,CE,0.0,0.0,0.0,1630.9,1779.3,0,0.0,65,0,2026-07-09
NIFTY,2026-08-11,25850.0,CE,0.0,0.0,0.0,111.05,50.65,0,0.0,0,0,2026-07-09
NIFTY,2026-08-11,25100.0,CE,0.0,0.0,0.0,284.4,153.7,0,0.0,0,0,2026-07-09
NIFTY,2026-08-11,24650.0,CE,0.0,0.0,0.0,458.25,270.8,0,0.0,0,0,2026-07-09
NIFTY,2026-08-11,24250.0,CE,328.7,328.7,254.95,255.0,255.0,34,54242532.5,2210,-845,2026-07-09
NIFTY,2026-08-11,24100.0,CE,374.0,384.6,322.0,322.0,322.0,83,131980761.25,3705,3640,2026-07-09
NIFTY,2026-08-11,23500.0,CE,0.0,0.0,0.0,1178.05,842.45,0,0.0,0,0,2026-07-09
NIFTY,2026-08-11,22450.0,CE,0.0,0.0,0.0,2101.0,1689.5,0,0.0,0,0,2026-07-09
