SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2027-03-30,30000.0,PE,0.0,0.0,0.0,5754.5,4848.1,0,0.0,130,0,2026-07-22
NIFTY,2027-03-30,25500.0,PE,1149.0,1218.35,1149.0,1209.55,1209.55,219,379918997.25,24830,11505,2026-07-22
NIFTY,2026-12-29,28500.0,PE,0.0,0.0,0.0,1948.15,3826.4,0,0.0,0,0,2026-07-22
NIFTY,2026-12-29,25000.0,PE,870.0,971.1,870.0,951.3,951.3,2115,3566093833.25,1762270,-18690,2026-07-22
NIFTY,2026-12-29,19500.0,PE,43.5,46.95,43.5,46.05,46.05,48,60981202.75,67015,195,2026-07-22
NIFTY,2026-09-29,25350.0,PE,0.0,0.0,0.0,1488.65,1352.75,0,0.0,0,0,2026-07-22
NIFTY,2026-09-29,25150.0,PE,1080.65,1080.65,1080.65,1080.65,1212.05,2,3409984.5,130,130,2026-07-22
NIFTY,2026-09-29,24350.0,PE,530.75,570.45,528.7,570.45,570.45,12,19417671.0,10010,-325,2026-07-22
NIFTY,2026-09-29,23850.0,PE,332.6,372.95,332.6,368.05,368.05,5,7866914.25,3965,130,2026-07-22
NIFTY,2026-09-29,23300.0,PE,184.85,214.65,182.5,206.25,206.25,524,800342757.5,90740,6305,2026-07-22
NIFTY,2026-09-29,18000.0,PE,9.7,11.0,9.35,9.85,9.85,3236,3788224644.75,980720,25155,2026-07-22
NIFTY,2026-09-01,25050.0,PE,0.0,0.0,0.0,970.45,1090.35,0,0.0,0,0,2026-07-22
NIFTY,2026-09-01,24450.0,PE,0.0,0.0,0.0,601.1,691.2,0,0.0,0,0,2026-07-22
NIFTY,2026-09-01,24000.0,PE,351.25,368.85,335.5,352.9,352.9,13,20578528.75,520,520,2026-07-22
NIFTY,2026-09-01,23350.0,PE,0.0,0.0,0.0,182.25,219.5,0,0.0,0,0,2026-07-22
NIFTY,2026-09-01,23300.0,PE,0.0,0.0,0.0,170.65,207.05,0,0.0,0,0,2026-07-22
NIFTY,2026-09-01,23250.0,PE,0.0,0.0,0.0,159.65,194.25,0,0.0,0,0,2026-07-22
NIFTY,2026-08-25,26200.0,PE,2090.0,2090.0,2090.0,2090.0,2073.8,2,3677700.0,585,130,2026-07-22
NIFTY,2026-07-28,21600.0,CE,0.0,0.0,0.0,2783.4,2417.9,0,0.0,0,0,2026-07-22
NIFTY,2026-07-28,22350.0,CE,1750.0,1750.0,1636.55,1636.55,1668.7,2,3125625.75,260,0,2026-07-22
NIFTY,2026-08-25,25100.0,PE,980.0,1090.0,980.0,1058.1,1058.1,205,348374867.75,12350,715,2026-07-22
NIFTY,2026-07-28,23050.0,CE,940.0,958.35,891.8,958.35,958.35,16,24941309.25,1755,715,2026-07-22
NIFTY,2026-07-28,23150.0,CE,849.3,860.45,812.95,858.7,858.7,28,43657545.75,2340,650,2026-07-22
NIFTY,2026-07-28,24450.0,CE,49.6,49.6,21.55,24.1,24.1,331998,528212051146.0,2375165,792480,2026-07-22
NIFTY,2026-07-28,25750.0,CE,1.55,1.9,1.05,1.4,1.4,13344,22335672284.25,222235,62010,2026-07-22
NIFTY,2026-07-28,26000.0,CE,0.85,1.4,0.85,1.1,1.1,182858,309043060228.5,5733780,448370,2026-07-22
NIFTY,2026-07-28,26050.0,CE,1.1,1.45,0.9,1.15,1.15,15663,26522525669.25,159900,44655,2026-07-22
NIFTY,2026-08-04,21650.0,CE,0.0,0.0,0.0,2348.4,2393.25,0,0.0,0,0,2026-07-22
NIFTY,2026-08-04,22250.0,CE,0.0,0.0,0.0,1793.65,1796.25,0,0.0,0,0,2026-07-22
NIFTY,2026-08-04,22350.0,CE,0.0,0.0,0.0,1705.25,1697.4,0,0.0,0,0,2026-07-22
NIFTY,2026-08-25,24450.0,PE,481.5,591.65,481.5,571.85,571.85,159,258480573.0,11505,-390,2026-07-22
NIFTY,2026-08-04,22700.0,CE,0.0,0.0,0.0,1408.6,1355.75,0,0.0,0,0,2026-07-22
NIFTY,2026-08-04,23150.0,CE,904.65,904.65,860.75,882.85,938.9,6,9372782.25,325,325,2026-07-22
