SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-08-11,21600.0,CE,0.0,0.0,0.0,2926.6,2716.8,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,21950.0,CE,0.0,0.0,0.0,2582.9,2372.45,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,22200.0,CE,0.0,0.0,0.0,2340.15,2129.4,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,22250.0,CE,0.0,0.0,0.0,2292.0,2081.2,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,22850.0,CE,0.0,0.0,0.0,1730.1,1521.2,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,23050.0,CE,0.0,0.0,0.0,1552.25,1345.55,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,23550.0,CE,0.0,0.0,0.0,1139.15,944.65,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,23650.0,CE,0.0,0.0,0.0,1063.15,871.0,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,24300.0,CE,238.6,356.1,231.05,330.6,330.6,101,161566570.75,2535,-65,2026-07-13
NIFTY,2026-08-11,24450.0,CE,187.3,263.0,177.0,258.45,258.45,57,91403006.5,780,-65,2026-07-13
NIFTY,2026-08-11,24500.0,CE,150.5,256.95,150.5,235.05,235.05,1573,2525919685.25,22035,12415,2026-07-13
NIFTY,2026-08-11,24550.0,CE,235.1,235.1,210.0,211.0,211.0,5,8049216.5,195,195,2026-07-13
NIFTY,2026-08-11,25200.0,CE,0.0,0.0,0.0,253.5,159.45,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,25400.0,CE,0.0,0.0,0.0,200.6,119.55,0,0.0,0,0,2026-07-13
NIFTY,2026-07-14,25400.0,CE,0.75,0.8,0.35,0.45,0.45,175523,289795650134.25,1520155,-1225445,2026-07-13
NIFTY,2026-07-14,24200.0,CE,39.7,135.45,17.0,83.5,83.5,10701005,16882908492255.0,8446100,-959335,2026-07-13
NIFTY,2026-07-14,24050.0,CE,78.0,246.75,59.1,191.0,191.0,3036671,4770126121299.5,1154205,222495,2026-07-13
NIFTY,2026-07-14,23800.0,CE,290.0,472.0,219.0,417.2,417.2,156918,245923220582.0,453115,-116545,2026-07-13
NIFTY,2031-06-24,18000.0,PE,0.0,0.0,0.0,173.45,143.1,0,0.0,0,0,2026-07-13
NIFTY,2029-12-24,25000.0,PE,0.0,0.0,0.0,709.7,1148.9,0,0.0,290,0,2026-07-13
NIFTY,2029-06-26,19500.0,PE,0.0,0.0,0.0,56.0,212.4,0,0.0,0,0,2026-07-13
NIFTY,2029-06-26,18000.0,PE,0.0,0.0,0.0,118.45,108.65,0,0.0,0,0,2026-07-13
NIFTY,2029-06-26,16500.0,PE,0.0,0.0,0.0,8.1,49.0,0,0.0,0,0,2026-07-13
NIFTY,2028-12-26,31500.0,PE,0.0,0.0,0.0,2673.4,4223.8,0,0.0,0,0,2026-07-13
NIFTY,2028-12-26,24000.0,PE,0.0,0.0,0.0,999.0,946.5,0,0.0,3575,0,2026-07-13
NIFTY,2026-09-29,24850.0,PE,0.0,0.0,0.0,880.05,921.25,0,0.0,5720,0,2026-07-13
NIFTY,2026-09-29,25050.0,PE,0.0,0.0,0.0,1284.45,1038.9,0,0.0,0,0,2026-07-13
NIFTY,2026-09-29,25300.0,PE,1146.55,1159.1,1146.55,1159.1,1196.7,4,6878072.5,650,0,2026-07-13
NIFTY,2026-07-14,21650.0,CE,0.0,0.0,0.0,2565.25,2564.6,0,0.0,2990,0,2026-07-13
NIFTY,2026-07-14,22550.0,CE,0.0,0.0,0.0,1609.05,1664.75,0,0.0,2210,0,2026-07-13
NIFTY,2026-07-14,22650.0,CE,0.0,0.0,0.0,1428.85,1564.75,0,0.0,2145,0,2026-07-13
NIFTY,2026-07-14,22900.0,CE,1228.75,1302.1,1201.15,1301.4,1301.4,12,18827295.5,1235,-325,2026-07-13
NIFTY,2026-07-14,24900.0,CE,1.6,1.8,0.7,0.95,0.95,710024,1149231732876.5,3118050,-45890,2026-07-13
NIFTY,2026-07-14,24950.0,CE,1.35,1.6,0.65,0.9,0.9,237642,385414325081.5,986310,-203905,2026-07-13
NIFTY,2026-07-14,25500.0,CE,0.7,0.9,0.35,0.45,0.45,302047,500655311598.0,4472845,-1446965,2026-07-13
NIFTY,2026-07-14,26150.0,CE,0.5,0.55,0.25,0.35,0.35,3410,5796239566.0,74945,2015,2026-07-13
NIFTY,2026-07-14,26300.0,CE,0.4,0.45,0.25,0.3,0.3,42215,72167487395.25,888420,-572780,2026-07-13
NIFTY,2026-07-21,21950.0,CE,0.0,0.0,0.0,2187.3,2290.05,0,0.0,0,0,2026-07-13
NIFTY,2026-07-21,23500.0,CE,685.0,796.5,550.6,752.85,752.85,3803,5980558593.75,128050,57785,2026-07-13
NIFTY,2026-07-21,24450.0,CE,48.0,115.7,35.05,88.6,88.6,48224,76881612080.0,354575,155805,2026-07-13
NIFTY,2026-07-21,24550.0,CE,33.0,81.4,22.4,59.75,59.75,58533,93591414380.75,423605,238095,2026-07-13
NIFTY,2026-07-21,24950.0,CE,10.4,14.9,5.15,9.6,9.6,33131,53749835954.75,390520,106405,2026-07-13
NIFTY,2026-07-21,25400.0,CE,2.0,3.1,1.75,2.6,2.6,24032,39680636505.25,447070,252395,2026-07-13
NIFTY,2026-07-21,26200.0,CE,1.2,1.25,0.8,0.9,0.9,2479,4221885755.75,159575,84435,2026-07-13
NIFTY,2026-07-28,21800.0,CE,0.0,0.0,0.0,2230.0,2465.25,0,0.0,130,0,2026-07-13
NIFTY,2026-07-28,23400.0,CE,698.55,905.0,695.75,882.75,882.75,193,303541537.0,39585,-1755,2026-07-13
NIFTY,2026-07-28,24100.0,CE,185.75,368.75,183.9,330.9,330.9,54790,86803260576.5,1492855,-105040,2026-07-13
NIFTY,2026-07-28,24150.0,CE,210.0,335.4,180.05,298.9,298.9,9285,14734456519.25,146055,19760,2026-07-13
NIFTY,2026-07-28,25300.0,CE,9.4,13.4,6.5,10.4,10.4,11968,19689193023.5,528125,0,2026-07-13
NIFTY,2026-07-28,26100.0,CE,2.1,2.7,1.75,2.2,2.2,962,1632173689.25,186030,-8255,2026-07-13
NIFTY,2026-07-28,26150.0,CE,2.45,2.45,1.75,2.1,4.75,123,209086644.0,15990,2015,2026-07-13
NIFTY,2026-08-04,22000.0,CE,0.0,0.0,0.0,2020.3,2293.75,0,0.0,0,0,2026-07-13
NIFTY,2026-08-04,22550.0,CE,0.0,0.0,0.0,1533.15,1757.4,0,0.0,0,0,2026-07-13
NIFTY,2026-08-04,23450.0,CE,0.0,0.0,0.0,859.5,955.45,0,0.0,0,0,2026-07-13
NIFTY,2026-08-04,23500.0,CE,654.15,854.55,650.1,835.85,835.85,48,75665118.75,4940,585,2026-07-13
NIFTY,2026-08-04,23800.0,CE,463.8,601.4,437.65,585.05,585.05,149,235265026.75,12220,1495,2026-07-13
NIFTY,2026-08-04,25750.0,CE,13.0,13.0,7.05,7.65,7.65,27,45204610.75,1625,1625,2026-07-13
NIFTY,2026-08-04,26050.0,CE,5.15,5.15,5.15,5.15,20.95,1,1693584.75,1170,65,2026-07-13
NIFTY,2026-08-04,26200.0,CE,4.3,5.0,3.1,3.85,3.85,125,212906603.0,5525,3380,2026-07-13
NIFTY,2026-08-11,22050.0,CE,0.0,0.0,0.0,2485.45,2274.85,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,22150.0,CE,0.0,0.0,0.0,2388.45,2177.75,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,22300.0,CE,0.0,0.0,0.0,2244.0,2033.2,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,22900.0,CE,0.0,0.0,0.0,1685.1,1476.65,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,23750.0,CE,0.0,0.0,0.0,989.5,801.45,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,23900.0,CE,604.45,604.6,604.45,604.6,703.05,2,3185588.25,130,130,2026-07-13
NIFTY,2026-08-11,25300.0,CE,0.0,0.0,0.0,225.25,138.35,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,25350.0,CE,0.0,0.0,0.0,212.05,128.7,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,25600.0,CE,0.0,0.0,0.0,155.15,88.2,0,0.0,0,0,2026-07-13
NIFTY,2026-08-11,26000.0,CE,15.35,15.35,8.4,10.15,10.15,45,76078980.25,2600,2600,2026-07-13
NIFTY,2026-08-25,22100.0,CE,0.0,0.0,0.0,2281.05,2305.0,0,0.0,0,0,2026-07-13
NIFTY,2026-08-25,22550.0,CE,0.0,0.0,0.0,1548.9,1889.35,0,0.0,65,0,2026-07-13
NIFTY,2026-08-25,22700.0,CE,0.0,0.0,0.0,1555.45,1756.0,0,0.0,1105,0,2026-07-13
NIFTY,2026-08-25,23200.0,CE,1060.0,1243.5,1055.0,1234.8,1234.8,33,52216827.0,3445,585,2026-07-13
NIFTY,2026-08-25,23400.0,CE,1037.95,1069.85,1037.95,1069.85,1183.1,3,4767477.0,9555,130,2026-07-13
NIFTY,2026-08-25,23600.0,CE,757.15,912.25,742.05,904.25,904.25,69,109465508.75,10075,0,2026-07-13
NIFTY,2026-08-25,24250.0,CE,351.05,498.35,349.95,461.3,461.3,477,765793401.75,21710,2795,2026-07-13
NIFTY,2026-08-25,24300.0,CE,362.55,465.2,320.7,436.2,436.2,5737,9209104222.5,310830,131560,2026-07-13
NIFTY,2026-08-25,24650.0,CE,197.45,280.0,193.1,262.15,262.15,211,341364409.75,11635,325,2026-07-13
NIFTY,2026-08-25,25150.0,CE,80.0,113.75,72.85,106.65,106.65,659,1081167148.75,31915,3185,2026-07-13
NIFTY,2026-09-29,22200.0,CE,0.0,0.0,0.0,2158.9,2404.25,0,0.0,0,0,2026-07-13
NIFTY,2026-09-29,22800.0,CE,1602.1,1602.1,1599.2,1599.2,1897.55,3,4758221.0,260,195,2026-07-13
NIFTY,2026-09-29,23000.0,CE,1420.0,1616.15,1418.7,1586.0,1586.0,222,354012883.25,25285,7280,2026-07-13
NIFTY,2026-09-29,23700.0,CE,980.0,1064.85,980.0,1035.2,1035.2,10,16066833.25,2665,195,2026-07-13
NIFTY,2026-09-29,25200.0,CE,0.0,0.0,0.0,437.0,491.35,0,0.0,0,0,2026-07-13
NIFTY,2026-09-29,25600.0,CE,0.0,0.0,0.0,329.1,365.6,0,0.0,0,0,2026-07-13
NIFTY,2026-09-29,26200.0,CE,0.0,0.0,0.0,206.55,225.9,0,0.0,0,0,2026-07-13
NIFTY,2026-12-29,22000.0,CE,2700.0,2937.5,2700.0,2925.4,2925.4,67,108430211.5,177255,-650,2026-07-13
NIFTY,2026-12-29,27000.0,CE,129.3,140.95,111.15,133.8,133.8,3580,6312825551.5,1596985,8980,2026-07-13
NIFTY,2026-12-29,28500.0,CE,37.0,44.7,25.75,38.15,38.15,69,127992894.25,103545,325,2026-07-13
NIFTY,2026-12-29,29000.0,CE,27.55,30.0,26.7,28.7,28.7,834,1573618894.25,444540,-5785,2026-07-13
NIFTY,2026-12-29,31000.0,CE,14.4,14.9,13.55,14.5,14.5,171,344726534.75,152750,1865,2026-07-13
NIFTY,2027-03-30,27000.0,CE,303.05,347.95,284.6,337.7,337.7,10268,18239479817.0,131105,-358670,2026-07-13
NIFTY,2027-03-30,31500.0,CE,0.0,0.0,0.0,94.65,111.45,0,0.0,0,0,2026-07-13
NIFTY,2027-12-28,16500.0,CE,0.0,0.0,0.0,11316.4,9220.6,0,0.0,0,0,2026-07-13
NIFTY,2029-12-24,18000.0,CE,0.0,0.0,0.0,11362.4,9955.6,0,0.0,0,0,2026-07-13
NIFTY,2030-06-25,21000.0,CE,0.0,0.0,0.0,10421.65,8365.15,0,0.0,0,0,2026-07-13
NIFTY,2030-12-31,31500.0,CE,0.0,0.0,0.0,4554.55,3753.05,0,0.0,0,0,2026-07-13
NIFTY,2031-06-24,21000.0,CE,0.0,0.0,0.0,8900.75,9379.3,0,0.0,0,0,2026-07-13
NIFTY,2026-07-14,21700.0,PE,0.85,0.95,0.4,0.6,0.6,22329,31496085559.25,121875,-215280,2026-07-13
NIFTY,2026-07-14,21950.0,PE,1.25,1.25,0.4,0.65,0.65,16162,23059979627.75,70395,-43420,2026-07-13
NIFTY,2026-07-14,22150.0,PE,1.3,1.3,0.55,0.85,0.85,23693,34113396700.5,87035,-48945,2026-07-13
NIFTY,2026-07-14,23250.0,PE,4.1,4.1,2.0,2.6,2.6,485618,733975705541.0,2208960,693290,2026-07-13
NIFTY,2026-07-14,23600.0,PE,9.85,12.6,3.85,5.45,5.45,1555390,2386606527483.75,9325485,2495480,2026-07-13
NIFTY,2026-07-14,24450.0,PE,439.0,462.75,220.2,253.95,253.95,60769,97694170652.0,249925,-40300,2026-07-13
NIFTY,2026-07-14,24650.0,PE,520.0,659.1,398.0,446.85,446.85,2211,3613049719.5,61035,-195,2026-07-13
NIFTY,2026-07-14,25600.0,PE,0.0,0.0,0.0,1390.8,1384.8,0,0.0,1560,0,2026-07-13
NIFTY,2026-07-14,25900.0,PE,0.0,0.0,0.0,1434.1,1684.75,0,0.0,390,0,2026-07-13
NIFTY,2026-07-21,22350.0,PE,5.8,6.2,4.35,5.15,5.15,1247,1811982445.0,39715,30940,2026-07-13
NIFTY,2026-07-21,23500.0,PE,45.05,49.15,25.15,29.35,29.35,96458,147547844821.0,1655940,731575,2026-07-13
