SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2026-11-23,23750.0,CE,0.0,0.0,0.0,1325.6,1211.42,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,23950.0,CE,0.0,0.0,0.0,1196.85,1087.52,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25400.0,CE,0.0,0.0,0.0,496.65,428.62,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25600.0,CE,0.0,0.0,0.0,431.25,369.05,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25650.0,CE,0.0,0.0,0.0,415.95,355.21,0,0.0,0,0,2026-08-28
NIFTY,2026-12-29,16500.0,CE,0.0,0.0,0.0,10405.0,8035.86,0,0.0,0,0,2026-08-28
NIFTY,2026-12-29,19000.0,CE,5540.0,5540.0,5524.95,5540.0,5540.0,11,17543171.75,54080,-130,2026-08-28
NIFTY,2027-03-30,19500.0,CE,0.0,0.0,0.0,4365.4,5430.15,0,0.0,0,0,2026-08-28
NIFTY,2027-03-30,33000.0,CE,0.0,0.0,0.0,15.9,16.67,0,0.0,3705,0,2026-08-28
NIFTY,2027-12-28,18000.0,CE,0.0,0.0,0.0,6285.7,7709.87,0,0.0,0,0,2026-08-28
NIFTY,2028-06-27,24000.0,CE,0.0,0.0,0.0,3918.85,3751.88,0,0.0,0,0,2026-08-28
NIFTY,2028-06-27,30000.0,CE,0.0,0.0,0.0,2278.45,1205.32,0,0.0,0,0,2026-08-28
NIFTY,2028-12-26,22500.0,CE,0.0,0.0,0.0,7382.9,5387.51,0,0.0,0,0,2026-08-28
NIFTY,2028-12-26,31500.0,CE,0.0,0.0,0.0,2327.6,1336.87,0,0.0,0,0,2026-08-28
NIFTY,2029-06-26,31500.0,CE,0.0,0.0,0.0,2878.65,1840.23,0,0.0,0,0,2026-08-28
NIFTY,2029-12-24,24000.0,CE,0.0,0.0,0.0,7729.0,5686.91,0,0.0,65,0,2026-08-28
NIFTY,2029-12-24,33000.0,CE,0.0,0.0,0.0,3816.05,1936.62,0,0.0,0,0,2026-08-28
NIFTY,2030-12-31,18000.0,CE,0.0,0.0,0.0,12674.15,10739.83,0,0.0,0,0,2026-08-28
NIFTY,2026-09-01,22700.0,PE,1.15,1.55,0.95,1.2,1.2,76928,113513469904.25,1038635,428675,2026-08-28
NIFTY,2026-09-01,23450.0,PE,2.9,3.25,1.75,2.3,2.3,353060,538214931406.75,1332500,94510,2026-08-28
NIFTY,2026-09-01,23500.0,PE,2.8,3.7,2.0,2.55,2.55,1001879,1530573115373.25,7245160,284180,2026-08-28
NIFTY,2026-09-01,23600.0,PE,4.8,5.1,2.2,3.0,3.0,718241,1101968618468.25,4508660,1170260,2026-08-28
NIFTY,2026-09-01,24700.0,PE,513.4,565.0,436.05,466.2,466.2,13968,22877669113.0,242190,-26260,2026-08-28
NIFTY,2026-09-01,25350.0,PE,1181.0,1199.95,1141.0,1141.0,1141.0,3,5172176.75,2925,0,2026-08-28
NIFTY,2026-09-01,25650.0,PE,0.0,0.0,0.0,1315.0,1457.35,0,0.0,1040,0,2026-08-28
NIFTY,2026-09-01,26550.0,PE,0.0,0.0,0.0,2219.65,2356.72,0,0.0,0,0,2026-08-28
NIFTY,2026-09-01,27100.0,PE,0.0,0.0,0.0,2741.55,2906.36,0,0.0,0,0,2026-08-28
NIFTY,2026-09-08,23050.0,PE,5.65,6.85,4.6,5.4,5.4,626,938138873.75,40755,-1170,2026-08-28
NIFTY,2026-09-08,23450.0,PE,13.6,15.55,9.4,10.4,10.4,9135,13931188963.25,169520,58110,2026-08-28
NIFTY,2026-09-01,25600.0,PE,0.0,0.0,0.0,1363.55,1407.4,0,0.0,1105,0,2026-08-28
NIFTY,2026-09-01,25150.0,PE,903.25,982.15,899.4,971.75,959.21,42,71133039.25,4745,-65,2026-08-28
NIFTY,2026-09-01,24900.0,PE,697.3,765.0,642.05,667.45,667.45,458,761620496.0,47255,-4030,2026-08-28
NIFTY,2026-09-01,24800.0,PE,614.5,666.0,532.0,569.05,569.05,1207,1992710515.25,124540,-14950,2026-08-28
NIFTY,2026-09-01,24100.0,PE,45.0,82.95,30.7,39.85,39.85,7597655,11929958144968.5,9916270,4444375,2026-08-28
NIFTY,2026-09-01,23750.0,PE,7.95,11.0,3.6,4.8,4.8,790287,1220383631714.0,2566200,549315,2026-08-28
NIFTY,2026-09-01,23700.0,PE,5.25,8.4,3.15,4.05,4.05,963397,1484475217039.75,6772090,1662830,2026-08-28
NIFTY,2026-09-01,22850.0,PE,1.35,1.7,1.0,1.25,1.25,32222,47860633587.0,144495,3250,2026-08-28
NIFTY,2026-09-01,22500.0,PE,1.1,1.35,0.85,1.05,1.05,191169,279598509196.5,6612840,577330,2026-08-28
NIFTY,2031-06-24,22500.0,CE,0.0,0.0,0.0,8012.75,8261.52,0,0.0,0,0,2026-08-28
NIFTY,2030-06-25,30000.0,CE,0.0,0.0,0.0,5580.35,3418.17,0,0.0,0,0,2026-08-28
NIFTY,2030-06-25,28500.0,CE,0.0,0.0,0.0,5382.85,4017.01,0,0.0,0,0,2026-08-28
NIFTY,2029-06-26,22500.0,CE,0.0,0.0,0.0,7946.5,6014.87,0,0.0,0,0,2026-08-28
NIFTY,2028-12-26,27000.0,CE,0.0,0.0,0.0,2700.0,2859.74,0,0.0,845,0,2026-08-28
NIFTY,2028-06-27,28500.0,CE,0.0,0.0,0.0,2990.0,1649.14,0,0.0,0,0,2026-08-28
NIFTY,2028-06-27,22500.0,CE,0.0,0.0,0.0,6796.05,4724.24,0,0.0,0,0,2026-08-28
NIFTY,2027-03-30,28500.0,CE,65.15,69.9,65.15,67.95,67.95,1063,1973899037.5,169520,-7735,2026-08-28
NIFTY,2027-03-30,16500.0,CE,0.0,0.0,0.0,6995.9,8297.5,0,0.0,0,0,2026-08-28
NIFTY,2026-12-29,20000.0,CE,4517.45,4641.35,4517.0,4627.8,4627.8,68,108609280.0,591785,-1690,2026-08-28
NIFTY,2026-11-23,25700.0,CE,0.0,0.0,0.0,401.1,341.77,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,24200.0,CE,690.0,702.0,638.2,663.95,943.89,13,21012251.0,520,130,2026-08-28
NIFTY,2026-11-23,23650.0,CE,0.0,0.0,0.0,1392.8,1276.31,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,23150.0,CE,0.0,0.0,0.0,1755.4,1628.93,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,22850.0,CE,0.0,0.0,0.0,1992.05,1860.79,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,26500.0,CE,12.85,13.45,11.25,12.6,12.6,2065,3558609814.5,242255,22880,2026-08-28
NIFTY,2026-10-27,25950.0,CE,0.0,0.0,0.0,267.4,159.55,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,24550.0,PE,430.0,474.6,407.5,410.7,410.7,37,60136449.75,9230,-975,2026-08-28
NIFTY,2026-10-27,24750.0,PE,0.0,0.0,0.0,557.75,802.8,0,0.0,1235,0,2026-08-28
NIFTY,2026-10-27,25450.0,PE,0.0,0.0,0.0,1058.8,1266.07,0,0.0,130,0,2026-08-28
NIFTY,2026-10-27,25650.0,PE,0.0,0.0,0.0,1057.4,1417.07,0,0.0,130,0,2026-08-28
NIFTY,2026-10-27,26500.0,PE,2090.0,2090.0,1972.5,1998.7,1998.7,31,57429459.75,7930,1560,2026-08-28
NIFTY,2026-10-27,26750.0,PE,0.0,0.0,0.0,2501.2,2351.75,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,22500.0,PE,59.4,59.4,48.2,52.55,52.55,835,1224062508.5,35165,30225,2026-08-28
NIFTY,2026-11-23,22600.0,PE,0.0,0.0,0.0,128.5,138.51,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25600.0,PE,0.0,0.0,0.0,1316.4,1396.83,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25650.0,PE,0.0,0.0,0.0,1350.35,1432.21,0,0.0,0,0,2026-08-28
NIFTY,2026-12-29,14000.0,PE,0.0,0.0,0.0,7.05,0.0,0,0.0,9415,0,2026-08-28
NIFTY,2026-12-29,16500.0,PE,9.5,10.0,9.5,9.5,0.0,15,16096795.0,4355,975,2026-08-28
NIFTY,2026-10-27,25250.0,CE,0.0,0.0,0.0,447.85,319.09,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,24650.0,CE,267.35,294.85,260.0,286.9,286.9,70,113381840.0,7540,1560,2026-08-28
NIFTY,2026-10-27,23850.0,CE,0.0,0.0,0.0,1063.45,957.72,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,23800.0,CE,766.05,827.9,753.05,817.55,817.55,269,429961759.5,16770,11635,2026-08-28
NIFTY,2026-10-27,23750.0,CE,809.05,809.05,809.0,809.0,1021.47,2,3192673.25,130,130,2026-08-28
NIFTY,2026-10-27,22500.0,CE,1925.0,1980.0,1900.0,1966.5,1966.5,15,23843316.25,9945,455,2026-08-28
NIFTY,2026-09-29,27150.0,CE,2.8,2.8,2.1,2.5,4.45,13,22943898.25,6565,-65,2026-08-28
NIFTY,2026-09-29,26600.0,CE,3.0,3.15,2.75,3.1,3.1,304,525675179.25,81315,7540,2026-08-28
NIFTY,2026-09-29,26000.0,CE,6.8,6.85,5.75,6.1,6.1,17013,28758559651.25,4019460,56030,2026-08-28
NIFTY,2026-09-29,25850.0,CE,0.0,0.0,0.0,117.25,57.0,0,0.0,65,0,2026-08-28
NIFTY,2026-09-29,25750.0,CE,0.0,0.0,0.0,293.5,67.31,0,0.0,0,0,2026-08-28
NIFTY,2026-09-29,25500.0,CE,15.0,15.15,12.75,14.05,14.05,20430,33880947597.25,3385005,-97760,2026-08-28
NIFTY,2026-09-29,24550.0,CE,156.8,190.2,144.05,172.1,172.1,1893,3040324127.75,127985,-3185,2026-08-28
NIFTY,2026-09-29,23350.0,CE,0.0,0.0,0.0,1028.25,1085.28,0,0.0,455,0,2026-08-28
NIFTY,2026-09-29,21650.0,CE,2600.0,2600.0,2600.0,2600.0,2652.39,1,1576250.0,130,65,2026-08-28
NIFTY,2026-09-29,16500.0,CE,0.0,0.0,0.0,10168.85,7770.13,0,0.0,0,0,2026-08-28
NIFTY,2026-09-22,26000.0,CE,0.0,0.0,0.0,53.9,23.49,0,0.0,0,0,2026-08-28
NIFTY,2026-09-22,24550.0,CE,131.85,146.35,109.6,130.7,130.7,59,94628166.75,5200,1950,2026-08-28
NIFTY,2026-09-22,23900.0,CE,475.5,517.7,458.0,501.7,501.7,15,23779967.25,845,65,2026-08-28
NIFTY,2026-09-22,22400.0,CE,0.0,0.0,0.0,1912.1,1879.33,0,0.0,0,0,2026-08-28
NIFTY,2026-12-29,18000.0,PE,17.05,17.35,16.2,16.85,16.85,237,277546672.0,522345,4290,2026-08-28
NIFTY,2026-12-29,20000.0,PE,27.75,29.45,27.05,28.3,28.3,2269,2953882629.75,1102735,-32565,2026-08-28
NIFTY,2026-09-15,25000.0,CE,18.95,22.15,16.4,20.1,20.1,28430,46234306176.5,1372930,701350,2026-08-28
NIFTY,2026-09-15,23450.0,CE,0.0,0.0,0.0,1271.65,876.65,0,0.0,0,0,2026-08-28
NIFTY,2026-09-08,26200.0,CE,0.9,1.1,0.9,1.0,1.0,125,212882975.5,12285,2145,2026-08-28
NIFTY,2026-09-08,26100.0,CE,1.35,1.35,0.95,1.0,1.0,275,466556707.5,23400,6045,2026-08-28
NIFTY,2026-09-08,25900.0,CE,1.15,1.55,1.05,1.1,1.1,784,1319926634.0,42900,-8710,2026-08-28
NIFTY,2026-09-08,25600.0,CE,2.0,3.0,1.55,1.65,1.65,14484,24103056896.75,519805,294970,2026-08-28
NIFTY,2026-09-08,25550.0,CE,2.45,3.0,1.8,1.95,1.95,1480,2458120486.25,42770,8320,2026-08-28
NIFTY,2026-09-08,25450.0,CE,2.75,3.5,1.75,2.2,2.2,901,1490632988.0,22945,7540,2026-08-28
NIFTY,2026-09-08,24100.0,CE,229.4,285.0,201.0,251.2,251.2,51582,81585402232.75,637520,200135,2026-08-28
NIFTY,2026-09-08,23850.0,CE,402.7,474.95,383.5,450.8,450.8,299,471617646.5,5200,1885,2026-08-28
NIFTY,2026-09-08,23650.0,CE,556.45,556.45,556.45,556.45,642.99,1,1573419.25,260,65,2026-08-28
NIFTY,2026-09-08,22950.0,CE,0.0,0.0,0.0,1838.05,1274.53,0,0.0,0,0,2026-08-28
NIFTY,2026-09-01,27200.0,CE,0.4,0.55,0.3,0.35,0.35,16090,28447534202.75,332735,45630,2026-08-28
NIFTY,2026-09-01,26100.0,CE,0.95,1.0,0.4,0.45,0.45,8865,15039804906.75,186160,21905,2026-08-28
NIFTY,2026-09-01,24850.0,CE,3.25,3.25,1.55,2.0,2.0,458840,741215725110.25,2458170,85605,2026-08-28
NIFTY,2026-09-01,24800.0,CE,2.5,3.55,1.9,2.4,2.4,889160,1433489116949.5,7856225,520780,2026-08-28
NIFTY,2026-09-01,24700.0,CE,5.35,5.7,2.7,3.45,3.45,755413,1213015191833.25,7599020,1058915,2026-08-28
NIFTY,2026-09-01,23900.0,CE,313.75,382.0,262.4,342.0,342.0,97145,152854670442.5,322595,88595,2026-08-28
NIFTY,2026-09-01,23600.0,CE,601.95,672.0,542.0,633.25,633.25,2472,3885564159.75,32500,-12740,2026-08-28
NIFTY,2026-09-01,22350.0,CE,0.0,0.0,0.0,2032.25,1840.49,0,0.0,0,0,2026-08-28
NIFTY,2026-09-01,22050.0,CE,0.0,0.0,0.0,2313.35,2140.29,0,0.0,0,0,2026-08-28
NIFTY,2027-03-30,22500.0,PE,167.0,174.7,160.0,166.75,166.75,1388,2045090853.0,594100,23140,2026-08-28
NIFTY,2027-12-28,24000.0,PE,658.1,674.0,640.1,653.5,653.5,147,235593020.0,157400,3235,2026-08-28
NIFTY,2029-12-24,16500.0,PE,0.0,0.0,0.0,10.15,40.76,0,0.0,0,0,2026-08-28
NIFTY,2029-12-24,21000.0,PE,0.0,0.0,0.0,350.05,322.02,0,0.0,715,0,2026-08-28
NIFTY,2029-12-24,30000.0,PE,0.0,0.0,0.0,1953.5,2806.89,0,0.0,0,0,2026-08-28
NIFTY,2030-12-31,16500.0,PE,0.0,0.0,0.0,13.65,52.3,0,0.0,0,0,2026-08-28
NIFTY,2030-12-31,19500.0,PE,0.0,0.0,0.0,67.4,192.63,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,24000.0,PE,227.95,240.85,193.8,202.65,202.65,4598,7237179504.75,980070,16640,2026-08-28
NIFTY,2026-10-27,23950.0,PE,0.0,0.0,0.0,612.05,414.21,0,0.0,0,0,2026-08-28
NIFTY,2026-09-29,26250.0,PE,0.0,0.0,0.0,2180.0,1952.13,0,0.0,0,0,2026-08-28
NIFTY,2026-09-29,26600.0,PE,0.0,0.0,0.0,2474.55,2286.33,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,22350.0,PE,0.0,0.0,0.0,31.95,60.66,0,0.0,2145,0,2026-08-28
NIFTY,2026-10-27,22450.0,PE,0.0,0.0,0.0,43.05,70.35,0,0.0,845,0,2026-08-28
NIFTY,2026-10-27,23250.0,PE,0.0,0.0,0.0,356.75,199.71,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,23900.0,PE,197.6,210.2,164.35,175.9,175.9,2309,3614749407.75,192985,88920,2026-08-28
NIFTY,2026-10-27,24050.0,PE,237.6,253.85,211.75,220.05,220.05,56,88403682.25,5135,1300,2026-08-28
NIFTY,2026-10-27,24250.0,PE,312.85,332.3,272.1,284.7,284.7,134,213834283.0,17420,-1040,2026-08-28
NIFTY,2026-10-27,25300.0,PE,957.65,959.4,940.05,940.05,1158.04,4,6825721.5,650,-65,2026-08-28
NIFTY,2026-10-27,26300.0,PE,0.0,0.0,0.0,2121.9,1951.33,0,0.0,0,0,2026-08-28
NIFTY,2026-10-27,27000.0,PE,2540.35,2572.4,2540.35,2566.2,2581.9,12,23059520.25,27690,260,2026-08-28
NIFTY,2026-11-23,22550.0,PE,0.0,0.0,0.0,121.55,131.0,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,23050.0,PE,0.0,0.0,0.0,205.8,221.91,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,23150.0,PE,0.0,0.0,0.0,226.95,244.66,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,23400.0,PE,0.0,0.0,0.0,287.6,308.66,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25200.0,PE,0.0,0.0,0.0,1060.25,1129.19,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25400.0,PE,0.0,0.0,0.0,1184.75,1259.5,0,0.0,0,0,2026-08-28
NIFTY,2026-11-23,25950.0,PE,0.0,0.0,0.0,1562.8,1654.15,0,0.0,0,0,2026-08-28
NIFTY,2026-12-29,21000.0,PE,37.55,38.2,35.35,36.35,36.35,1820,2488659225.0,1091480,34970,2026-08-28
NIFTY,2026-12-29,28000.0,PE,3221.2,3266.5,3152.85,3167.2,3167.2,139,282179703.0,914130,1690,2026-08-28
NIFTY,2026-12-29,31500.0,PE,0.0,0.0,0.0,4059.3,6640.63,0,0.0,0,0,2026-08-28
NIFTY,2027-03-30,27000.0,PE,1950.0,2010.0,1930.05,1944.5,1944.5,149,280537305.75,59670,6110,2026-08-28
NIFTY,2027-12-28,16500.0,PE,0.0,0.0,0.0,52.05,6.88,0,0.0,130,0,2026-08-28
