SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
NIFTY,2027-12-28,19500.0,CE,0.0,0.0,0.0,8684.7,6603.8,0,0.0,0,0,2026-07-29
NIFTY,2027-06-29,22500.0,CE,0.0,0.0,0.0,5539.6,3483.7,0,0.0,0,0,2026-07-29
NIFTY,2027-03-30,25500.0,CE,756.55,799.0,750.65,789.4,789.4,1839,3140648878.25,858650,59670,2026-07-29
NIFTY,2026-12-29,33000.0,CE,6.4,8.45,6.4,8.2,8.2,8,17163864.25,99840,0,2026-07-29
NIFTY,2026-10-27,24700.0,CE,0.0,0.0,0.0,646.0,782.75,0,0.0,0,0,2026-07-29
NIFTY,2026-10-27,24300.0,CE,675.05,709.15,675.0,709.15,709.15,4,6496821.5,260,260,2026-07-29
NIFTY,2026-10-27,24150.0,CE,0.0,0.0,0.0,900.25,1068.1,0,0.0,0,0,2026-07-29
NIFTY,2026-10-27,23550.0,CE,0.0,0.0,0.0,1244.0,1444.7,0,0.0,0,0,2026-07-29
NIFTY,2026-09-29,31500.0,CE,0.0,0.0,0.0,2.7,0.1,0,0.0,9035,0,2026-07-29
NIFTY,2026-09-29,28500.0,CE,5.35,6.55,4.7,4.9,4.9,1941,3596379605.0,556530,9035,2026-07-29
NIFTY,2026-09-29,25400.0,CE,186.45,186.45,108.2,110.2,110.2,488,809205419.75,27885,27885,2026-07-29
NIFTY,2026-09-29,24950.0,CE,210.0,240.0,210.0,232.75,232.75,78,127650471.0,15730,-845,2026-07-29
NIFTY,2026-09-29,23850.0,CE,809.9,817.0,807.8,807.8,1046.7,7,11221765.75,2340,-325,2026-07-29
NIFTY,2026-09-29,22600.0,CE,0.0,0.0,0.0,1734.3,1997.5,0,0.0,195,0,2026-07-29
NIFTY,2026-09-01,25150.0,CE,0.0,0.0,0.0,253.7,216.05,0,0.0,0,0,2026-07-29
NIFTY,2026-09-01,23800.0,CE,655.0,655.0,648.55,648.55,844.8,2,3178730.75,2015,-130,2026-07-29
NIFTY,2026-09-01,23650.0,CE,0.0,0.0,0.0,966.45,949.0,0,0.0,0,0,2026-07-29
NIFTY,2026-09-01,23200.0,CE,0.0,0.0,0.0,1298.35,1297.3,0,0.0,0,0,2026-07-29
NIFTY,2026-09-01,22850.0,CE,0.0,0.0,0.0,1586.45,1598.1,0,0.0,0,0,2026-07-29
NIFTY,2026-09-01,22600.0,CE,0.0,0.0,0.0,1805.15,1824.9,0,0.0,0,0,2026-07-29
NIFTY,2026-08-25,25350.0,CE,0.0,0.0,0.0,417.6,119.4,0,0.0,0,0,2026-07-29
NIFTY,2026-08-25,23150.0,CE,0.0,0.0,0.0,998.95,1276.05,0,0.0,1170,0,2026-07-29
NIFTY,2026-08-25,22900.0,CE,1405.0,1405.0,1405.0,1405.0,1496.65,1,1579825.0,6045,0,2026-07-29
NIFTY,2026-08-25,22600.0,CE,0.0,0.0,0.0,1475.0,1774.05,0,0.0,1820,0,2026-07-29
NIFTY,2026-08-25,21750.0,CE,0.0,0.0,0.0,2581.2,2599.9,0,0.0,0,0,2026-07-29
